idx,contact_rate,start_time,npi_effectiveness.other_locations,compartment_periods_calculated.incubation.total_period,compartment_periods_calculated.total_infectious.total_period,tv_detection_b,tv_detection_c,prop_detected_among_symptomatic,icu_prop,compartment_periods.hospital_late,compartment_periods.icu_late,hospital_props_multiplier,microdistancing.parameters.c,microdistancing.parameters.sigma,infection_fatality_props(0),infection_fatality_props(1),infection_fatality_props(2),infection_fatality_props(3),infection_fatality_props(4),infection_fatality_props(5),infection_fatality_props(6),infection_fatality_props(7),infection_fatality_props(8),notifications_dispersion_param,infection_deathsXall_dispersion_param,loglikelihood,best_x0,best_x1,best_x2,best_x3,best_x4,best_x5,best_x6,best_x7,best_x8,best_x9,best_x10,best_x11,best_x12,best_x13,best_x14,best_x15,best_deaths,all_vars_to_1_deaths,best_yoll,all_vars_to_1_yoll,best_p_immune,all_vars_to_1_p_immune
run_2595,0.04204699062205926,16.76482038994151,0.9200162858935714,3.3065127279581694,5.183755609848559,0.07210227442051217,78.3584275376736,0.11325387505843951,0.11491368884676723,10.775163222026517,6.331063702300861,0.5337695928698885,95.13678558131556,0.6026526146411925,1.214580455865793e-05,1.9895222501910907e-05,9.952410528477958e-05,0.00024595964786687963,0.0004581862287202572,0.0019373873139216303,0.007278187084739496,0.02557071557655819,0.13940279061693683,522.6569964558163,119.05835727528785,-19.505746071220692,,,,,,,,,,,,,,,,,,,,,,
run_2595,0.04204699062205926,16.76482038994151,0.9200162858935714,3.3065127279581694,5.183755609848559,0.07210227442051217,78.3584275376736,0.11325387505843951,0.11491368884676723,10.775163222026517,6.331063702300861,0.5337695928698885,95.13678558131556,0.6026526146411925,1.214580455865793e-05,1.9895222501910907e-05,9.952410528477958e-05,0.00024595964786687963,0.0004581862287202572,0.0019373873139216303,0.007278187084739496,0.02557071557655819,0.13940279061693683,522.6569964558163,119.05835727528785,-19.505746071220692,,,,,,,,,,,,,,,,,,,,,,
run_2790,0.041148351532836705,15.769162974571977,0.9877554773139121,3.1181304550525653,5.349931957235029,0.07076984020590804,83.8580756567946,0.1342377112698418,0.10749156532344196,11.365460299381596,6.570952136941179,0.6100808014060217,99.7856110870179,0.6148882714138432,1.3286744368301245e-05,1.9616989383260357e-05,9.694489874327335e-05,0.00025001186781829245,0.0004583535621102169,0.001920964677532015,0.007397736735277248,0.024564047460890723,0.14150192970137837,509.9710096161017,118.8708403510676,-18.706301058662646,,,,,,,,,,,,,,,,,,,,,,
run_2790,0.041148351532836705,15.769162974571977,0.9877554773139121,3.1181304550525653,5.349931957235029,0.07076984020590804,83.8580756567946,0.1342377112698418,0.10749156532344196,11.365460299381596,6.570952136941179,0.6100808014060217,99.7856110870179,0.6148882714138432,1.3286744368301245e-05,1.9616989383260357e-05,9.694489874327335e-05,0.00025001186781829245,0.0004583535621102169,0.001920964677532015,0.007397736735277248,0.024564047460890723,0.14150192970137837,509.9710096161017,118.8708403510676,-18.706301058662646,,,,,,,,,,,,,,,,,,,,,,
run_2790,0.041148351532836705,15.769162974571977,0.9877554773139121,3.1181304550525653,5.349931957235029,0.07076984020590804,83.8580756567946,0.1342377112698418,0.10749156532344196,11.365460299381596,6.570952136941179,0.6100808014060217,99.7856110870179,0.6148882714138432,1.3286744368301245e-05,1.9616989383260357e-05,9.694489874327335e-05,0.00025001186781829245,0.0004583535621102169,0.001920964677532015,0.007397736735277248,0.024564047460890723,0.14150192970137837,509.9710096161017,118.8708403510676,-18.706301058662646,,,,,,,,,,,,,,,,,,,,,,
run_2790,0.041148351532836705,15.769162974571977,0.9877554773139121,3.1181304550525653,5.349931957235029,0.07076984020590804,83.8580756567946,0.1342377112698418,0.10749156532344196,11.365460299381596,6.570952136941179,0.6100808014060217,99.7856110870179,0.6148882714138432,1.3286744368301245e-05,1.9616989383260357e-05,9.694489874327335e-05,0.00025001186781829245,0.0004583535621102169,0.001920964677532015,0.007397736735277248,0.024564047460890723,0.14150192970137837,509.9710096161017,118.8708403510676,-18.706301058662646,,,,,,,,,,,,,,,,,,,,,,
run_2790,0.041148351532836705,15.769162974571977,0.9877554773139121,3.1181304550525653,5.349931957235029,0.07076984020590804,83.8580756567946,0.1342377112698418,0.10749156532344196,11.365460299381596,6.570952136941179,0.6100808014060217,99.7856110870179,0.6148882714138432,1.3286744368301245e-05,1.9616989383260357e-05,9.694489874327335e-05,0.00025001186781829245,0.0004583535621102169,0.001920964677532015,0.007397736735277248,0.024564047460890723,0.14150192970137837,509.9710096161017,118.8708403510676,-18.706301058662646,,,,,,,,,,,,,,,,,,,,,,
run_3096,0.04097484786463437,15.288226398104243,0.9976227980497562,3.434175408469893,5.125286888621274,0.07237863349388705,84.25369850451493,0.10169261924371861,0.10029137405626838,11.10071096940402,6.97088099300813,0.649140218920627,97.08896928349212,0.6295644148528353,1.2637493717995507e-05,2.0428786380579762e-05,9.825214777394237e-05,0.00023226903091209448,0.0004523773752547689,0.0018801591087591924,0.007245628728828568,0.02363908866088383,0.15206495879194076,524.6950674167377,117.79741193591032,-21.05678496729942,,,,,,,,,,,,,,,,,,,,,,
run_3144,0.042524919933204536,17.622558277580204,0.9819116205203334,3.2915296486120766,5.214480675842849,0.07628700511675282,86.57197246554023,0.11147224731800064,0.10590832114531254,11.793227706985949,7.353669614927634,0.5691405640284298,96.3583367652876,0.6011179392710824,1.3267741181096397e-05,2.040191997971332e-05,9.333673539003084e-05,0.00022970903309653634,0.00045606249252972764,0.0018923297009796267,0.007493343467683395,0.02444044395591723,0.1485611863300011,551.1275268667353,119.18366525389872,-18.667701288507807,,,,,,,,,,,,,,,,,,,,,,
run_3144,0.042524919933204536,17.622558277580204,0.9819116205203334,3.2915296486120766,5.214480675842849,0.07628700511675282,86.57197246554023,0.11147224731800064,0.10590832114531254,11.793227706985949,7.353669614927634,0.5691405640284298,96.3583367652876,0.6011179392710824,1.3267741181096397e-05,2.040191997971332e-05,9.333673539003084e-05,0.00022970903309653634,0.00045606249252972764,0.0018923297009796267,0.007493343467683395,0.02444044395591723,0.1485611863300011,551.1275268667353,119.18366525389872,-18.667701288507807,,,,,,,,,,,,,,,,,,,,,,
run_3144,0.042524919933204536,17.622558277580204,0.9819116205203334,3.2915296486120766,5.214480675842849,0.07628700511675282,86.57197246554023,0.11147224731800064,0.10590832114531254,11.793227706985949,7.353669614927634,0.5691405640284298,96.3583367652876,0.6011179392710824,1.3267741181096397e-05,2.040191997971332e-05,9.333673539003084e-05,0.00022970903309653634,0.00045606249252972764,0.0018923297009796267,0.007493343467683395,0.02444044395591723,0.1485611863300011,551.1275268667353,119.18366525389872,-18.667701288507807,,,,,,,,,,,,,,,,,,,,,,
run_3144,0.042524919933204536,17.622558277580204,0.9819116205203334,3.2915296486120766,5.214480675842849,0.07628700511675282,86.57197246554023,0.11147224731800064,0.10590832114531254,11.793227706985949,7.353669614927634,0.5691405640284298,96.3583367652876,0.6011179392710824,1.3267741181096397e-05,2.040191997971332e-05,9.333673539003084e-05,0.00022970903309653634,0.00045606249252972764,0.0018923297009796267,0.007493343467683395,0.02444044395591723,0.1485611863300011,551.1275268667353,119.18366525389872,-18.667701288507807,,,,,,,,,,,,,,,,,,,,,,
run_3436,0.04282220623972562,19.17503387367959,0.9921142032281631,3.2083396245178064,5.078541162816272,0.07712344149306126,86.60209548157766,0.17434766528466217,0.10168880393554112,11.347857011970634,7.090457822840967,0.7284312632061383,92.76546746509754,0.6243838753022941,1.4181796869742288e-05,2.0888106672635976e-05,9.74640377664013e-05,0.0002351803267338013,0.0004783131186533096,0.0017986335205500076,0.007412583156896692,0.023852343518611353,0.1536423414034776,488.5317517948599,118.61737244550555,-20.61761003231144,,,,,,,,,,,,,,,,,,,,,,
run_3436,0.04282220623972562,19.17503387367959,0.9921142032281631,3.2083396245178064,5.078541162816272,0.07712344149306126,86.60209548157766,0.17434766528466217,0.10168880393554112,11.347857011970634,7.090457822840967,0.7284312632061383,92.76546746509754,0.6243838753022941,1.4181796869742288e-05,2.0888106672635976e-05,9.74640377664013e-05,0.0002351803267338013,0.0004783131186533096,0.0017986335205500076,0.007412583156896692,0.023852343518611353,0.1536423414034776,488.5317517948599,118.61737244550555,-20.61761003231144,,,,,,,,,,,,,,,,,,,,,,
run_3436,0.04282220623972562,19.17503387367959,0.9921142032281631,3.2083396245178064,5.078541162816272,0.07712344149306126,86.60209548157766,0.17434766528466217,0.10168880393554112,11.347857011970634,7.090457822840967,0.7284312632061383,92.76546746509754,0.6243838753022941,1.4181796869742288e-05,2.0888106672635976e-05,9.74640377664013e-05,0.0002351803267338013,0.0004783131186533096,0.0017986335205500076,0.007412583156896692,0.023852343518611353,0.1536423414034776,488.5317517948599,118.61737244550555,-20.61761003231144,,,,,,,,,,,,,,,,,,,,,,
run_3636,0.04212220266672028,17.050603136211542,0.985132273849172,3.208695707744301,5.23666609136644,0.07889033295293978,92.67719479711434,0.17080657758361495,0.11322199960798518,11.327335765192151,7.134520875971224,0.5392386807136972,90.4571538188256,0.6127640852145625,1.4356178305887954e-05,1.925110279336525e-05,9.463014845002515e-05,0.00022953661125426733,0.00048139705419959083,0.0018474606246205142,0.007243010252705374,0.024113425790187236,0.14873555965545016,505.6142258885561,116.51374733467914,-20.433493075565682,,,,,,,,,,,,,,,,,,,,,,
run_2001,0.040933416727728454,13.858701660453224,0.9963831063260368,3.402738742530698,5.291782806643263,0.08344337173246716,87.38922888235227,0.10302049289303256,0.222588403967975,8.583313597336415,6.2175977073779665,0.6422219182978789,92.35719781799239,0.6078093404023505,1.3804809478826126e-05,2.5126309982945247e-05,0.00011838975305455867,0.00024721543622610706,0.0005569055202978355,0.0021652304054759664,0.007047778213266066,0.02178865935521847,0.13509780717774755,535.3414736323917,117.96066381337964,-20.043162060591207,,,,,,,,,,,,,,,,,,,,,,
run_2082,0.04028625372494255,10.658276009648993,0.9911989831754665,3.321680749381075,5.1173491313755,0.0847579310676853,91.3646059191114,0.17016222101882067,0.2387155912038767,8.33452056328731,6.5366894369398585,0.6166653882355105,90.17925358038539,0.6169559842407095,1.2816391499390883e-05,2.451911205074848e-05,0.00011459043385262918,0.0002459937932600031,0.0005453723222214754,0.002173856786980917,0.006781547740052427,0.023310900320144524,0.13680542259592846,549.2992394981758,117.66663737748605,-20.90386559252216,,,,,,,,,,,,,,,,,,,,,,
run_2130,0.04016854995252239,12.222024730841788,0.9776344823570192,3.2083476499070884,5.266207509527717,0.08125302030540789,88.87460397857143,0.17738065423188987,0.22989261176777187,9.01593360205262,6.270256834764166,0.5865337866604319,90.7114746105647,0.6138239628726649,1.3383665061662238e-05,2.3951743965647874e-05,0.00011201270289587354,0.00025128682786231834,0.0005458288187279371,0.0021610511309350985,0.006808268869641386,0.024478083274162697,0.14168865325378915,527.8803218004643,118.43791157418254,-18.284748868494386,,,,,,,,,,,,,,,,,,,,,,
run_2130,0.04016854995252239,12.222024730841788,0.9776344823570192,3.2083476499070884,5.266207509527717,0.08125302030540789,88.87460397857143,0.17738065423188987,0.22989261176777187,9.01593360205262,6.270256834764166,0.5865337866604319,90.7114746105647,0.6138239628726649,1.3383665061662238e-05,2.3951743965647874e-05,0.00011201270289587354,0.00025128682786231834,0.0005458288187279371,0.0021610511309350985,0.006808268869641386,0.024478083274162697,0.14168865325378915,527.8803218004643,118.43791157418254,-18.284748868494386,,,,,,,,,,,,,,,,,,,,,,
run_2130,0.04016854995252239,12.222024730841788,0.9776344823570192,3.2083476499070884,5.266207509527717,0.08125302030540789,88.87460397857143,0.17738065423188987,0.22989261176777187,9.01593360205262,6.270256834764166,0.5865337866604319,90.7114746105647,0.6138239628726649,1.3383665061662238e-05,2.3951743965647874e-05,0.00011201270289587354,0.00025128682786231834,0.0005458288187279371,0.0021610511309350985,0.006808268869641386,0.024478083274162697,0.14168865325378915,527.8803218004643,118.43791157418254,-18.284748868494386,,,,,,,,,,,,,,,,,,,,,,
run_2130,0.04016854995252239,12.222024730841788,0.9776344823570192,3.2083476499070884,5.266207509527717,0.08125302030540789,88.87460397857143,0.17738065423188987,0.22989261176777187,9.01593360205262,6.270256834764166,0.5865337866604319,90.7114746105647,0.6138239628726649,1.3383665061662238e-05,2.3951743965647874e-05,0.00011201270289587354,0.00025128682786231834,0.0005458288187279371,0.0021610511309350985,0.006808268869641386,0.024478083274162697,0.14168865325378915,527.8803218004643,118.43791157418254,-18.284748868494386,,,,,,,,,,,,,,,,,,,,,,
run_2130,0.04016854995252239,12.222024730841788,0.9776344823570192,3.2083476499070884,5.266207509527717,0.08125302030540789,88.87460397857143,0.17738065423188987,0.22989261176777187,9.01593360205262,6.270256834764166,0.5865337866604319,90.7114746105647,0.6138239628726649,1.3383665061662238e-05,2.3951743965647874e-05,0.00011201270289587354,0.00025128682786231834,0.0005458288187279371,0.0021610511309350985,0.006808268869641386,0.024478083274162697,0.14168865325378915,527.8803218004643,118.43791157418254,-18.284748868494386,,,,,,,,,,,,,,,,,,,,,,
run_2483,0.04126203739791083,16.430981381280418,0.9143683681609587,3.399585958583125,5.294726360571248,0.08938970932688843,84.30181015490722,0.14470213084124964,0.21317045308469246,8.14360547257296,5.016339137496531,0.5641958700395415,90.02621431857764,0.6105889178559397,1.4360037169872806e-05,2.0070843158113437e-05,0.00011312556725293036,0.00026056598471964923,0.0005526827050968396,0.002144185482927043,0.00665904965521849,0.02052714906261868,0.1330703699272125,529.8318405557604,108.3575580590216,-21.431221857209373,,,,,,,,,,,,,,,,,,,,,,
run_2551,0.04178011711225001,16.49105476054062,0.9115476301675264,3.1156538777696907,5.22620573237281,0.09222076722414732,83.50671315690866,0.10836571674683282,0.22123758454350298,7.765937995777356,4.553713825766605,0.5201103391158094,93.37434381839667,0.6543904149545627,1.4769821482993971e-05,1.9664548868452336e-05,0.00011211543518062723,0.0002594953142109731,0.000573244472507413,0.0020723350187307485,0.006455875667635492,0.019960392004848868,0.1262237292920555,501.4905193776977,117.93292145086338,-21.017375587950667,,,,,,,,,,,,,,,,,,,,,,
run_2602,0.04124443742151679,13.902232820432163,0.8791822886503916,3.1242114133401273,5.05617212318669,0.09228998323460492,81.67109850725679,0.11609415546407499,0.2171289593150154,8.030561789616172,4.6033303694036904,0.5769592919507952,98.85870251209215,0.6523983937841737,1.4923079859949085e-05,1.8350751473921615e-05,0.00011796359147499231,0.00024792036890036045,0.00057005675487379,0.002058096755453676,0.006278812873645365,0.020372818872298623,0.12239329966970032,464.19728213613627,117.53439883594154,-21.615370202377175,,,,,,,,,,,,,,,,,,,,,,
run_2602,0.04124443742151679,13.902232820432163,0.8791822886503916,3.1242114133401273,5.05617212318669,0.09228998323460492,81.67109850725679,0.11609415546407499,0.2171289593150154,8.030561789616172,4.6033303694036904,0.5769592919507952,98.85870251209215,0.6523983937841737,1.4923079859949085e-05,1.8350751473921615e-05,0.00011796359147499231,0.00024792036890036045,0.00057005675487379,0.002058096755453676,0.006278812873645365,0.020372818872298623,0.12239329966970032,464.19728213613627,117.53439883594154,-21.615370202377175,,,,,,,,,,,,,,,,,,,,,,
run_2602,0.04124443742151679,13.902232820432163,0.8791822886503916,3.1242114133401273,5.05617212318669,0.09228998323460492,81.67109850725679,0.11609415546407499,0.2171289593150154,8.030561789616172,4.6033303694036904,0.5769592919507952,98.85870251209215,0.6523983937841737,1.4923079859949085e-05,1.8350751473921615e-05,0.00011796359147499231,0.00024792036890036045,0.00057005675487379,0.002058096755453676,0.006278812873645365,0.020372818872298623,0.12239329966970032,464.19728213613627,117.53439883594154,-21.615370202377175,,,,,,,,,,,,,,,,,,,,,,
run_2803,0.04173383693980509,14.759005422747348,0.9043707356134876,3.3714524144916047,5.034735755560446,0.09153893619714622,84.65768725029068,0.11090814298129513,0.20513281172724024,7.214451944772975,4.893763674337788,0.6232018575521769,96.60107045099744,0.6335568879417806,1.2771477153100055e-05,1.8589707923631277e-05,0.00011796118387520135,0.0002405160196713113,0.0005519885525087718,0.002119328042416455,0.006058446668751001,0.021649944114802006,0.11744740760267929,469.35111198041403,118.86557199677274,-21.688109547555467,,,,,,,,,,,,,,,,,,,,,,
run_2803,0.04173383693980509,14.759005422747348,0.9043707356134876,3.3714524144916047,5.034735755560446,0.09153893619714622,84.65768725029068,0.11090814298129513,0.20513281172724024,7.214451944772975,4.893763674337788,0.6232018575521769,96.60107045099744,0.6335568879417806,1.2771477153100055e-05,1.8589707923631277e-05,0.00011796118387520135,0.0002405160196713113,0.0005519885525087718,0.002119328042416455,0.006058446668751001,0.021649944114802006,0.11744740760267929,469.35111198041403,118.86557199677274,-21.688109547555467,,,,,,,,,,,,,,,,,,,,,,
run_2803,0.04173383693980509,14.759005422747348,0.9043707356134876,3.3714524144916047,5.034735755560446,0.09153893619714622,84.65768725029068,0.11090814298129513,0.20513281172724024,7.214451944772975,4.893763674337788,0.6232018575521769,96.60107045099744,0.6335568879417806,1.2771477153100055e-05,1.8589707923631277e-05,0.00011796118387520135,0.0002405160196713113,0.0005519885525087718,0.002119328042416455,0.006058446668751001,0.021649944114802006,0.11744740760267929,469.35111198041403,118.86557199677274,-21.688109547555467,,,,,,,,,,,,,,,,,,,,,,
run_2992,0.0403989684066691,12.347057400164829,0.828907659880219,3.1215823760669794,5.280545976408446,0.09368821546494653,86.90585045976403,0.10047001785699314,0.22127700287775778,7.883684396333454,5.095276515863464,0.5276641173267526,95.5712236339571,0.6218210156270941,1.2225653995183201e-05,1.9021600060273822e-05,0.00011595409553484176,0.00023729027215043134,0.000561228481819525,0.0021490528182455983,0.006113375488579882,0.020303141178954723,0.11936193886529402,461.80617358486575,115.65917520010771,-20.529470789078943,,,,,,,,,,,,,,,,,,,,,,
run_3080,0.040170214046439535,12.117308169507474,0.8307639298398585,3.1084024379144948,5.1793232918831995,0.08897423149100876,84.3655228566185,0.12314017371733874,0.24154048291601274,7.316122564686649,5.761759961245291,0.5155352902908281,95.29002049947073,0.6638100405115214,1.2165409812509146e-05,2.1219856644801344e-05,0.00010905435265404853,0.00025221736072995155,0.0005351412404635228,0.002183447985937336,0.006043741774939646,0.020916289636873524,0.12195096948712209,453.9056736365729,116.93194209022651,-20.72934774722613,,,,,,,,,,,,,,,,,,,,,,
run_3080,0.040170214046439535,12.117308169507474,0.8307639298398585,3.1084024379144948,5.1793232918831995,0.08897423149100876,84.3655228566185,0.12314017371733874,0.24154048291601274,7.316122564686649,5.761759961245291,0.5155352902908281,95.29002049947073,0.6638100405115214,1.2165409812509146e-05,2.1219856644801344e-05,0.00010905435265404853,0.00025221736072995155,0.0005351412404635228,0.002183447985937336,0.006043741774939646,0.020916289636873524,0.12195096948712209,453.9056736365729,116.93194209022651,-20.72934774722613,,,,,,,,,,,,,,,,,,,,,,
run_3080,0.040170214046439535,12.117308169507474,0.8307639298398585,3.1084024379144948,5.1793232918831995,0.08897423149100876,84.3655228566185,0.12314017371733874,0.24154048291601274,7.316122564686649,5.761759961245291,0.5155352902908281,95.29002049947073,0.6638100405115214,1.2165409812509146e-05,2.1219856644801344e-05,0.00010905435265404853,0.00025221736072995155,0.0005351412404635228,0.002183447985937336,0.006043741774939646,0.020916289636873524,0.12195096948712209,453.9056736365729,116.93194209022651,-20.72934774722613,,,,,,,,,,,,,,,,,,,,,,
run_3250,0.040702714964292744,11.551121877219355,0.8296114675758596,3.121988860118568,5.092216319194757,0.09052879806502646,85.65826838389539,0.11429603096494127,0.23863391118901126,7.24219256251804,7.472076199596266,0.5195516850828736,94.2148267539082,0.6123050407490813,1.1862209812327466e-05,2.2233257040213972e-05,0.00010732578492009126,0.00025549769027722875,0.0005175149096027915,0.002235786828059206,0.005917358617294578,0.022098020797442098,0.11712437741592348,455.72667184895573,118.0742666863282,-18.18879957426367,,,,,,,,,,,,,,,,,,,,,,
run_3286,0.04101704819793012,14.010513027195534,0.8474377842280101,3.1640890937714703,5.024748930377025,0.0847832792785874,83.39704772279254,0.16203987914671336,0.24415770254635377,7.837702962403376,7.755855649245133,0.5319091933217123,94.99443476863263,0.6036084688451254,1.1275453523671181e-05,2.323538834674214e-05,0.00010768340583248355,0.0002649118416692584,0.0005227555812974446,0.0022269277374014373,0.005935058884537234,0.023616350247924515,0.12280378494082872,458.2543613878724,116.02893527665344,-19.05779038778238,,,,,,,,,,,,,,,,,,,,,,
run_3381,0.04078132457842572,12.479294992839229,0.8292453296519245,3.264461402360644,5.074975675977958,0.08447019929514958,81.95535977858223,0.11329551328291437,0.23927961993562563,7.680537574479366,8.862924096558434,0.5259408255862581,90.37609722695584,0.6212263117810862,1.1167212768197092e-05,2.245239018430157e-05,0.0001027159966108777,0.000262275359715717,0.0005221871306491973,0.0022042905509390667,0.006103437583610507,0.021603426862174514,0.12037163523076364,440.67435140104874,116.41934123027116,-20.843501115096693,,,,,,,,,,,,,,,,,,,,,,
run_3430,0.04040662899012404,10.521275995613655,0.8364054709669032,3.403811926275693,5.07395879126736,0.08672579847695681,84.01952416188506,0.1297607237473112,0.21791220067631967,7.154155999542165,8.688547582571152,0.5338051773166821,90.91940034716858,0.6108726055696713,1.2294027406759687e-05,2.327835617242186e-05,0.00010524201217427821,0.0002697771278367403,0.0005352551590618254,0.0022035395322766377,0.005935612257636014,0.020761395895567802,0.1207579669617786,452.9065576012081,118.07051348842107,-19.73998296552668,,,,,,,,,,,,,,,,,,,,,,
run_3493,0.04048630970388503,14.316176595617398,0.8227323905753905,3.417915923303482,5.021041125649769,0.08264763222141897,81.19110410925967,0.14608232907000404,0.24305725959216304,6.741756234827474,8.428422625966059,0.5189354972493738,96.37214542985456,0.6018814970064945,1.4437592612612381e-05,2.411631450239062e-05,0.00010492433198781343,0.0002660262655885635,0.0005318679536920443,0.002111637958977558,0.005957672071481657,0.021446543388700556,0.12219091042785776,470.17120329563005,116.33801336773143,-21.010524209095244,,,,,,,,,,,,,,,,,,,,,,
