idx,contact_rate,start_time,npi_effectiveness.other_locations,compartment_periods_calculated.incubation.total_period,compartment_periods_calculated.total_infectious.total_period,tv_detection_b,tv_detection_c,prop_detected_among_symptomatic,icu_prop,compartment_periods.hospital_late,compartment_periods.icu_late,hospital_props_multiplier,microdistancing.parameters.c,microdistancing.parameters.sigma,infection_fatality_props(0),infection_fatality_props(1),infection_fatality_props(2),infection_fatality_props(3),infection_fatality_props(4),infection_fatality_props(5),infection_fatality_props(6),infection_fatality_props(7),infection_fatality_props(8),tv_detection_sigma,notifications_dispersion_param,infection_deathsXall_dispersion_param,loglikelihood,best_x0,best_x1,best_x2,best_x3,best_x4,best_x5,best_x6,best_x7,best_x8,best_x9,best_x10,best_x11,best_x12,best_x13,best_x14,best_x15,best_deaths,all_vars_to_1_deaths,best_yoll,all_vars_to_1_yoll,best_p_immune,all_vars_to_1_p_immune
run_3528,0.027876441583498144,4.416728174745862,0.7659426203351188,3.1743706549258723,5.922427787947182,0.08474689670380713,151.21032828387672,0.6122601995968769,0.176614600681342,4.741858057389202,8.609596366680023,1.0738423428943582,92.83165892540086,0.6344428824341154,1.883199772800447e-05,3.4500472830248274e-05,8.301047386008189e-05,0.00019191326451233764,0.0005847369300785463,0.002230852546333968,0.006861478137497942,0.03442611734522793,0.10158966282198625,0.027904312120568108,267.28339760249264,22.513913896906097,-6.770248878424775,,,,,,,,,,,,,,,,,,,,,,
run_3745,0.028634729619341635,1.450032468407077,0.8742124220531482,3.558514827981234,5.236470425472382,0.0972535530016901,153.2798067006883,0.3621285539551827,0.17573131633176542,5.59976925410819,8.15339278117075,0.85028662423035,108.343208466131,0.6521657698775399,1.540139916277343e-05,3.1461185022371064e-05,7.498208465081732e-05,0.0002002732989297383,0.0005611502690024312,0.0022169791229536577,0.006657465600885045,0.03163527179000432,0.06364738952578052,0.029355420080345536,248.13580292506308,21.53846826839452,-12.342411477756588,,,,,,,,,,,,,,,,,,,,,,
run_1577,0.027535793185004983,2.7730707967738977,0.5669401015809824,3.0691040765701665,5.60196805917465,0.06469132035975322,153.59124840670867,0.5214045884120257,0.23003125801531893,5.4987677112688855,10.789654159301968,1.0368287183907225,108.06018094839482,0.6530947439141819,2.0884172424176626e-05,2.54147690581057e-05,8.482384124181037e-05,0.00025680359102706973,0.0006589386105290196,0.0017802818184518429,0.006421316971177689,0.029266054853054516,0.12248965440384403,0.045374360414238445,227.69260150711077,21.572372224184072,-9.261826307102975,,,,,,,,,,,,,,,,,,,,,,
run_1753,0.02733120704892727,2.257649862325741,0.5487745256015469,3.3478480032041107,5.486923822211449,0.05432714014350352,156.0606512714793,0.5714786304390499,0.18912872658157567,6.341322856152916,10.003628925943872,1.127070279571636,101.94599173605727,0.6895668722925333,2.2610378961745467e-05,2.5244914057097184e-05,8.034679865820742e-05,0.0002534272231152765,0.000662196127241124,0.0016424548308172126,0.0064343511733163895,0.026455589711477198,0.11969945256129136,0.045750404124041785,207.81034605278964,21.434135069128004,-9.930324604003467,,,,,,,,,,,,,,,,,,,,,,
run_1876,0.026856244337935258,0.936539008336498,0.5822210836414624,3.2203842348176104,5.597122694935908,0.054377467490626046,157.41545271031143,0.6335682429781908,0.18354262960150003,4.855705743366689,8.114090722185264,1.1205489796749817,113.58202026833345,0.6639380788400672,1.873006748838632e-05,3.1167805453813585e-05,7.852076383155865e-05,0.00025014625774175066,0.0006467067617969866,0.0016247043862239155,0.007045031812962167,0.026171277422592155,0.12765359561145898,0.043727671362881096,226.9401431204038,22.565729735041657,-9.246395791192008,,,,,,,,,,,,,,,,,,,,,,
run_2080,0.028409722915945256,6.8933959328957215,0.662675819399113,3.7488933668879123,5.0454854097001105,0.05430949514961994,157.20691200874128,0.7493140501142079,0.17445534043403926,5.203736023123634,7.860424867740575,1.2286895090719416,108.94809621169541,0.619841590019915,2.2260863997940314e-05,3.172047591120911e-05,8.53903249375045e-05,0.0002487422441484321,0.000660074023622305,0.0016756375227953001,0.006688454758169685,0.02246728843910008,0.12551699984298798,0.04521604362594286,207.35135829725044,18.569627908821804,-11.543250142085055,,,,,,,,,,,,,,,,,,,,,,
run_2201,0.027690365061134443,7.255024735873137,0.6941983988517063,3.612102668583728,5.786428232835366,0.06582568911182224,158.46977979300593,0.6555493565630754,0.15083012502572982,6.790810788630619,6.136214959856401,1.0255759235735458,99.40159152402312,0.6030615515326126,2.060210113527658e-05,3.249537201038587e-05,7.477301718824028e-05,0.00021661054786634357,0.0006405635026058442,0.0018899720465226416,0.007097797071001304,0.020562234570605808,0.12380607055443188,0.0397213092512005,132.37549662423865,17.712124801580046,-12.593378323607006,,,,,,,,,,,,,,,,,,,,,,
run_2344,0.028298118947699145,7.230962153558427,0.6972931835241096,3.204489052609377,5.728915300960789,0.06296452051928625,159.41305062120477,0.7242737800037811,0.16122556763670892,6.018274793039639,6.527325950619155,0.9870925922787628,100.43837550438475,0.6032375885374711,2.0279410624681986e-05,3.106902481493318e-05,7.520069367034771e-05,0.00022776218997257313,0.0006397091353147734,0.0018044086345772232,0.007732424921037534,0.019713698969370475,0.1245866181429193,0.03941263881833653,151.31626803076054,19.958446062118217,-11.197282554652464,,,,,,,,,,,,,,,,,,,,,,
run_2559,0.02904722766608044,7.748147534474954,0.7289230367687077,3.130388736901237,5.42439006738235,0.06182298282343381,156.7775603555822,0.7387810233471391,0.13156747854889853,5.3594769204064585,6.073794178986861,0.8792442228062209,98.67834540768342,0.6418499305891232,1.9788110134344753e-05,2.9339875972136154e-05,7.080323807173861e-05,0.00020950592709203107,0.0006496110277694839,0.0018640572324472502,0.007614186931471255,0.023305413180960716,0.12503258730699215,0.02218269728063465,145.11605077906987,21.666656060078587,-11.405400086379302,,,,,,,,,,,,,,,,,,,,,,
run_2714,0.028707075377180633,4.693132371665326,0.7018868600774146,3.2718060946314016,5.466607618227893,0.06629373986717128,159.22866372975653,0.7261456742401791,0.15196564686925743,6.039894610651891,5.61244929482178,0.9300167317633709,97.42492975201382,0.6213952159917313,2.1988019335978945e-05,3.1960202428399454e-05,7.459141515641905e-05,0.000203862504126777,0.0006288879400219197,0.001768012986715379,0.008109108163131122,0.024919553989531128,0.12385383989783436,0.02808079507387314,187.267553704327,22.999708525650945,-9.067330304186338,,,,,,,,,,,,,,,,,,,,,,
run_2841,0.028893093235117497,7.117099936343247,0.7150177124738845,3.2379218366613385,5.500732126705261,0.06569632358599063,152.8519451640638,0.7879785178927488,0.15081736902388565,6.374168030443464,5.30161806135622,1.3751903467043594,93.6730931164573,0.625280272556914,1.8578840132432234e-05,3.2872476460350374e-05,7.360400944328946e-05,0.00018493601521317923,0.0006435479237927165,0.0015498118556739326,0.007737275434237641,0.023104507518573788,0.12288541082607136,0.026074632618054414,252.5928313502891,21.52879147876062,-8.289056055379422,,,,,,,,,,,,,,,,,,,,,,
run_2963,0.028202504867519892,3.2085294463568226,0.7627898274157997,3.3434958442635168,5.573871663546211,0.05950573213252984,155.5401202172215,0.7194776545277606,0.1582734327010317,6.304769947689881,4.377626369522477,1.2596183444494713,92.24241220767416,0.6378467398070395,2.1683953910667354e-05,3.440007988799041e-05,7.449268790140347e-05,0.00018086220859663083,0.000658058985418352,0.0016151104515124374,0.007778923203656817,0.020410565571589753,0.1294749923186037,0.030233105999401277,238.1194190479153,22.29115299337932,-7.448102979613637,,,,,,,,,,,,,,,,,,,,,,
run_3219,0.029025432566718697,3.9451658823599955,0.7921036493175474,3.039093359773491,5.380965476726384,0.056857064730376765,158.10069959900926,0.7447196691252954,0.16810448813416196,4.570317512024434,5.544664307252678,1.167053272962992,93.01598710233468,0.6715506862067817,2.0616611033286652e-05,3.376799545656275e-05,8.346183122681819e-05,0.0001874072692554196,0.0006561983248627984,0.0016774854995819087,0.0074800563391834276,0.02052164570563797,0.13408448458378933,0.032481755069747154,305.2863333364918,20.81343419423005,-6.7665724104990055,,,,,,,,,,,,,,,,,,,,,,
run_3389,0.027920745451158965,2.0269305343301585,0.7936085834849399,3.454753420855604,5.219956951290311,0.05112208959220641,158.23118035734484,0.6180819492539571,0.13504449864972118,5.216330943853349,8.234999337671008,1.35768949359915,111.11838356098927,0.650849561744808,2.1962496265553192e-05,3.400772611751041e-05,8.903316662799648e-05,0.00018874582696380194,0.0006205566038809836,0.0017889235040706281,0.0071983019805928064,0.021437814590828292,0.1287266336228244,0.03920394903990479,315.3995728324357,22.214959883415442,-7.434249024249407,,,,,,,,,,,,,,,,,,,,,,
run_3542,0.02920065858953965,6.4851431913297795,0.8333607197124038,3.803007629354726,5.163508888168992,0.06977172318257704,158.44555078222672,0.6151477643870328,0.16471368006668768,6.188841189255219,9.306851189732217,0.8703938003797896,91.96979592505518,0.6351117530629956,1.951328511667994e-05,3.341701884855973e-05,8.736137563161252e-05,0.000209975627697991,0.0005894626180678364,0.0017736945166785534,0.007016689715968722,0.01991798144735092,0.1254821723290524,0.04700543607202227,340.89289644570783,22.960101981473947,-5.054777541566314,,,,,,,,,,,,,,,,,,,,,,
run_3685,0.028830633142546854,6.467123590851431,0.8666592184151399,3.564576161937513,5.6025366316144805,0.06699131284234708,158.9155126266561,0.6000834515882786,0.13145605093408996,6.622529808492118,9.004212915600425,0.9601236367320335,90.54521648078072,0.6063650933224165,1.936356445873726e-05,3.466620455340186e-05,9.395150618119065e-05,0.00020483897084122327,0.0005990451025621387,0.0017650086955878351,0.0073941014369048545,0.021618312156808116,0.1158766179066053,0.0413849684362648,341.92374137709226,21.879611407805115,-5.74238434072195,,,,,,,,,,,,,,,,,,,,,,
run_1574,0.02883670292563465,3.90212159881803,0.8689803408661619,3.527185300347836,5.701757284735821,0.09455704119014169,151.63479629496695,0.41426956613798355,0.12260436530077796,7.389563319880344,10.97849521081436,0.8599176629320943,90.34303731790732,0.6442916731741474,6.0489389772945905e-06,2.542390862648479e-05,0.0001034801272962184,0.00023493051944928776,0.00047859540080074124,0.0020635725780450017,0.006943984227932953,0.022831208887257228,0.06595007958590293,0.04760066206630997,257.8933437192732,20.516261890933905,-9.401784768929009,,,,,,,,,,,,,,,,,,,,,,
run_1728,0.028517966478452443,3.82650812658991,0.8138275456597089,3.055859259144316,5.808306061105697,0.09810613212031549,151.80407964128352,0.4679744869526973,0.16596251867445014,7.735667341360235,11.687298801544285,0.8617275681563379,95.27017122301483,0.6410730400168203,8.742125806252436e-06,2.4929467456479034e-05,9.010571506126548e-05,0.000245454983215631,0.0005027668104855725,0.0019872905703506045,0.005897415588464566,0.025608436600838495,0.08541741338356892,0.04487193507663397,257.87539090849697,22.371783000522473,-7.00182549055579,,,,,,,,,,,,,,,,,,,,,,
run_1849,0.026758562961228947,6.202193686418743,0.8540316016551406,3.3129592917585584,6.492696833263821,0.09843558401750697,153.32534318317283,0.5104157621019585,0.18453585127498204,8.26918290246026,11.68318983831708,0.9789600940434655,100.98466091538046,0.602321679245922,1.0584265250874678e-05,2.660561156004926e-05,8.885869537851629e-05,0.0002595716720625384,0.0005063507114944016,0.0018790109456801618,0.006291440016438338,0.025351716542749987,0.08885773095882626,0.046778704579841686,281.6512216619967,22.3998311866171,-8.348057903265813,,,,,,,,,,,,,,,,,,,,,,
run_2037,0.02734745562280751,3.8750404613955642,0.8742392792362929,3.311498766613751,5.991657636028918,0.0873526036364047,157.65894234549648,0.44531498600158415,0.11338506571589456,7.903578169697318,11.186197476766184,1.2075050761594304,100.36537367243109,0.6464302464187335,5.337660093228459e-06,2.8949996416057364e-05,8.853678658285153e-05,0.00027440016455766285,0.0004779774751642972,0.0018675951205218287,0.006535467634941743,0.0243707722781489,0.07843222562835471,0.042648276309896996,300.8807555816735,20.53316057123855,-9.037561620896065,,,,,,,,,,,,,,,,,,,,,,
run_2175,0.02757787061539157,1.3631477376193004,0.9082711158868527,3.2396084750654404,5.862973292888157,0.08296574066949426,157.93091551608052,0.48203840212018784,0.13747554355080938,9.215945273052638,7.681503146614547,0.9829939592535084,94.67437722046299,0.66104985433419,5.616536440477318e-06,2.8206080831176795e-05,8.681424069080987e-05,0.00023599749208759178,0.0004726892949609198,0.0017579962449708363,0.007340041365215767,0.02518772665086505,0.08735872516873015,0.031021692819882703,271.54279957246115,21.985548514698735,-7.6615656635020395,,,,,,,,,,,,,,,,,,,,,,
run_2399,0.028229715486916798,5.399865865873993,0.8942271841242077,3.5889559379639198,5.454864908878077,0.07668278813277832,155.0915489771163,0.40546397415745505,0.20081710127072083,8.299122153721733,5.565867208652832,1.1352093851660559,95.96869043595605,0.6486540987327759,5.974649509204744e-06,3.048812066416473e-05,7.810819674203874e-05,0.00023430774855351497,0.0005503450871202183,0.0016660893319920891,0.008489302802934178,0.022943277253742095,0.10741216696439948,0.03145249237701561,314.5587420838679,22.532411130338104,-7.124817390323047,,,,,,,,,,,,,,,,,,,,,,
run_2494,0.02748045719419601,4.344518154363355,0.8821235621833069,3.468493490849823,5.863744344489827,0.07188234912194802,151.83618619502786,0.573697082188429,0.2240667821817818,7.286966343539982,6.44915773431032,0.9740299703166303,93.9644075101134,0.6526934639682377,5.87503434082569e-06,2.7696576070984796e-05,7.51347908444908e-05,0.00024109148888679295,0.000505349399829583,0.0017786736838294815,0.009132727910595339,0.02531921591148969,0.1286913197382941,0.026137772456820547,296.13833155075105,22.395370632101972,-7.611838526060576,,,,,,,,,,,,,,,,,,,,,,
run_2733,0.026823728923613135,1.8512059406647738,0.9719322055528157,4.197668642769597,5.704863757373362,0.07883955065253766,154.97065880622213,0.5414016075547506,0.2824598242892373,7.7380509079325455,8.23884240102033,1.1982545180788013,98.25424189665853,0.6162337603414908,5.149989781296759e-06,2.9649119670251126e-05,7.691080538893376e-05,0.00023482059191349966,0.0005553080861876411,0.0019615367383321422,0.008425739106240206,0.022328217578266817,0.12171882516776403,0.027783936282280288,251.3687791802748,21.50193195729781,-9.513017829835364,,,,,,,,,,,,,,,,,,,,,,
run_2853,0.02507954265113702,1.9684896727465127,0.8556327313633323,4.051436044159361,6.440788753656904,0.08222670392769676,155.04571996079966,0.4642777254301892,0.26474506751188187,7.48960428149786,9.072474966986164,1.572266807686105,95.68702337219862,0.6307734533102449,6.1681113496733885e-06,3.3083651614140977e-05,8.116605958578231e-05,0.0002620896672810275,0.0005271513223461219,0.0020221681540512843,0.008953772357929542,0.029533118087437235,0.14691932384440481,0.031146260711748423,234.35487749245664,22.925120131312674,-9.951464633551565,,,,,,,,,,,,,,,,,,,,,,
run_3045,0.026825460978044016,4.819231838363431,0.7195494151001851,4.028691009953211,5.71501771311869,0.08537384811360964,147.2119696366309,0.6014917281351341,0.2742467885186107,7.404141474172569,11.212582533263843,1.4427075561222829,90.90733417742024,0.618474748076533,8.667561913813092e-06,3.0190805417070827e-05,8.801781549338755e-05,0.0002699229370750233,0.0005649361214033048,0.0021311816562680852,0.00880121937512525,0.0315466256054599,0.15020216564347408,0.028762933803540326,269.33091333646087,20.940589719804763,-9.951311636395559,,,,,,,,,,,,,,,,,,,,,,
run_3192,0.027199668773056827,5.25239386333106,0.6711498140887661,4.2813024186838,5.4625783215458315,0.08815585337062307,147.34868144228685,0.4876406888447951,0.2718787910964366,6.805855489801906,11.946169376383478,1.3604834042980969,92.54558099350187,0.617130112462604,1.1156714244479802e-05,2.8034224997998642e-05,9.913170211634858e-05,0.000262234330873834,0.0005537908772625134,0.002199734457527647,0.009030256684050534,0.029505556540207475,0.13681988127220043,0.025048720599563565,258.16659350095784,22.965791653785914,-8.370708503971336,,,,,,,,,,,,,,,,,,,,,,
run_3192,0.027199668773056827,5.25239386333106,0.6711498140887661,4.2813024186838,5.4625783215458315,0.08815585337062307,147.34868144228685,0.4876406888447951,0.2718787910964366,6.805855489801906,11.946169376383478,1.3604834042980969,92.54558099350187,0.617130112462604,1.1156714244479802e-05,2.8034224997998642e-05,9.913170211634858e-05,0.000262234330873834,0.0005537908772625134,0.002199734457527647,0.009030256684050534,0.029505556540207475,0.13681988127220043,0.025048720599563565,258.16659350095784,22.965791653785914,-8.370708503971336,,,,,,,,,,,,,,,,,,,,,,
run_3542,0.027384268943474722,9.573290792267825,0.6568017917689337,4.294618347338993,5.587489296354729,0.0829926625111507,148.08718932714268,0.39129138304896,0.2928115850637265,7.44196432531024,10.469678613294827,1.5056533710839406,90.50470189505627,0.6265103775214859,1.4289042552108208e-05,2.906801722059772e-05,0.00010957160851845727,0.0002798570314899031,0.0006070743879516869,0.0020148156765819685,0.008669271561721346,0.03115555020986798,0.13944817272476007,0.03539367514459074,232.27572372002928,21.758883952993685,-12.2010995401841,,,,,,,,,,,,,,,,,,,,,,
run_3698,0.02660290597165745,3.747818637071999,0.6710369250985049,3.702247969375304,6.031932936772518,0.09403144125449252,145.26374233980403,0.38860335045015637,0.21202760622444491,6.49413474886833,8.128249539418864,1.4295216080325137,90.44619513627775,0.6389880880665753,1.1643120773268097e-05,2.7017173698497706e-05,0.00010595052291688823,0.00028048993655535863,0.0005900064541046913,0.002091252221583407,0.008882446933803403,0.03224557822273615,0.12894882084171308,0.03319008415425412,268.5805083413149,22.742522326553747,-8.7085191375963,,,,,,,,,,,,,,,,,,,,,,
run_1558,0.02962479445346642,13.433068806413827,0.9169371942628769,3.185749759786233,5.516926040851466,0.05772371714265724,158.358014889984,0.4517744669232502,0.13993992257143575,10.88079826113056,10.711667569198264,1.0941124749754336,105.55449946720944,0.6126079605809792,1.7324910353408347e-05,3.050657408815177e-05,0.00011601803842174552,0.00023380725213369683,0.0006251199606957931,0.0018167274523460063,0.0062854464327971515,0.024303760167357656,0.0741688505242898,0.05596065639750667,304.44717239012505,22.770814136134035,-8.919026069337976,,,,,,,,,,,,,,,,,,,,,,
run_1732,0.02809003660855276,6.907574626245545,0.8915857636025056,3.4571506996021317,6.10149768558968,0.06134370691709015,159.02585646996158,0.6347758280300615,0.15353933770359587,8.708662834733946,10.81560662029149,0.7676890460909969,99.23174291854974,0.6000128764808482,1.7933770453382034e-05,2.725815279902797e-05,0.00011609597066738312,0.00021731490376084218,0.00063659884453447,0.002041910970262385,0.006063601080598141,0.021075016676739847,0.06354315206035603,0.04389971432230182,307.55044164581074,21.83226136547032,-6.195941894238365,,,,,,,,,,,,,,,,,,,,,,
run_1902,0.027872350927002215,3.231882741655261,0.870453998931341,3.0218293556714295,5.994588498561125,0.0821520281160956,156.27937235136918,0.552789743247589,0.10913368022359678,8.197798295301345,11.006454700528003,0.9419891789290147,95.9746803706835,0.6499093095935352,1.965424190896583e-05,3.0461561387727573e-05,0.00010220558431577064,0.00019991560321270513,0.0005965135523196466,0.0020782861085812576,0.007244813316357157,0.026982936719263672,0.07381588192474782,0.023257869175352726,350.096142584083,20.679986098803557,-5.88780175064184,,,,,,,,,,,,,,,,,,,,,,
run_2038,0.02770254903376505,2.5673646875649747,0.9240404201205364,3.2203171391541887,5.588240995475066,0.0902583862053014,156.28422599574148,0.5271164803825168,0.11886966398033535,5.7881017890845525,10.824652509665698,1.0745964767877911,107.03929632780697,0.6665386396327394,2.1444654841042922e-05,3.008646539179352e-05,0.00010732704797031945,0.00022654400081874215,0.0006037351334842485,0.002202135794428246,0.0067062859426363156,0.02768989050589067,0.06272561989892006,0.035282730716099206,353.12516202439264,21.613283958892186,-8.671142738848308,,,,,,,,,,,,,,,,,,,,,,
run_2217,0.029281696873927975,5.798437392683275,0.9823201136600408,3.7875192330028824,5.240163974005999,0.09497930580053204,157.89326801981534,0.5722405816270353,0.10521239193966804,6.468899724839586,8.719795695511431,0.7072918224002163,100.8134769442056,0.6233006397058564,2.1662136286755885e-05,3.290542822270915e-05,0.00010920588143672245,0.00023760183797384056,0.0006044952563878911,0.0021824091011313574,0.006006133759396567,0.02739851396089263,0.06620569534826126,0.02099935147037013,335.9544465262391,21.174370847306637,-6.10622110370743,,,,,,,,,,,,,,,,,,,,,,
run_2402,0.02786348973848666,2.6402700550899407,0.8718793682609807,3.371815194465736,5.505606511324378,0.07916816772037469,155.95598774191282,0.744600477941389,0.13728643620706787,6.565319872580117,8.64416302625896,0.5675442289165574,112.75636399669268,0.6271014138502828,1.997842869035266e-05,3.4628989332432635e-05,0.0001067827679234256,0.00023443772236188105,0.0005791995646935682,0.0022202667404236953,0.006689693555732195,0.02665062257514016,0.08692639043037406,0.040526743133424414,318.49009869457984,21.80626269831007,-8.370981010957994,,,,,,,,,,,,,,,,,,,,,,
run_2536,0.029053260022373552,9.073982418363995,0.8426001842986103,3.599366444234404,5.432002855671204,0.08824779871141898,159.20896426078662,0.7292954086319151,0.11119330717175427,8.197774685145317,9.323156646692574,0.7376772875104504,98.80979110591214,0.6022116984176128,1.5080237880266191e-05,3.516157839719663e-05,9.824612961197513e-05,0.0002160230078145717,0.0005067993440621771,0.002079451984930139,0.007715457527841994,0.025251133852988546,0.09493743936669535,0.04026358160188286,338.81544786791244,22.240058259081405,-5.8475027596681795,,,,,,,,,,,,,,,,,,,,,,
run_2682,0.028469679862867053,7.624132522944606,0.9443132809823812,3.8037681309960405,5.447622225273572,0.0833117596983396,158.8378800401118,0.6357919466499958,0.11278361179477624,5.630262241228273,10.70595533856374,0.9365501968212477,102.78783002640179,0.6093666420736685,1.8134381558258482e-05,3.1936973718402363e-05,0.00010451215690545974,0.0002044355848655401,0.0004859766367521347,0.0021019429970025117,0.00792608781529723,0.02284911328773381,0.08900892377464299,0.03594036229974495,292.74662628872045,22.332808815342627,-6.5396668301916865,,,,,,,,,,,,,,,,,,,,,,
run_2889,0.0292149059184449,4.7776225836548285,0.9519049356041659,3.5555537487034345,5.348012666374003,0.07870112407633036,153.987239045678,0.5311661352315129,0.12107438924431273,6.346019047265237,11.54306884223431,0.9375579230911851,92.34433006744271,0.6223241747099458,2.0214760011489245e-05,3.1925184034453336e-05,0.00011034422417886942,0.00019807249537810956,0.0004975192993495605,0.0021594822942050183,0.008465928155533441,0.024703764391822616,0.1007553280164284,0.026597181152315602,306.6876043105736,23.11564682668327,-6.130603090319852,,,,,,,,,,,,,,,,,,,,,,
run_3052,0.02818977643176155,4.295090022681373,0.8369201618810483,3.2251037703783316,5.674950026950658,0.07332427692397216,149.0256774458649,0.40066951791311506,0.10160687766560614,8.617087138815915,11.360751542586376,1.022198807958497,92.5831922879833,0.665917361071662,1.7017903003960662e-05,3.038872876229188e-05,0.00010776425280174314,0.00020270154581673497,0.0005594821558448309,0.0020348194011376836,0.008109672294686378,0.024192641531298263,0.09380646835167764,0.04613923710087447,310.8586566205804,19.15592785496842,-9.11421736911532,,,,,,,,,,,,,,,,,,,,,,
run_3160,0.02796154108122825,3.377388484081099,0.8139589175518006,4.412425911979871,5.039529590390499,0.07108715933028273,149.23783534815064,0.4104467471963958,0.11423878863954967,6.070960992299112,11.363681501261023,1.2359405825026473,98.8662059663544,0.6202078606181902,1.5517129499113812e-05,3.330552271373996e-05,0.00011679007936670202,0.00019742350208385692,0.0005142116714219247,0.002118922086500775,0.00790533296593076,0.021511729433024394,0.08666712628022394,0.05718971703408486,314.4415762981013,20.117447739889222,-8.987697863553521,,,,,,,,,,,,,,,,,,,,,,
run_3252,0.028146613465427992,3.0056690508299257,0.7694775312879688,4.440143147964466,5.114504983605595,0.0699308377861501,150.42551418385716,0.4193430006691426,0.11906280663018211,5.676093565799131,11.588880803603914,1.2276066064652151,97.80827503602414,0.6038105679678083,1.4626148961166224e-05,3.4387455349937574e-05,0.00011006241642832664,0.0001908550356479828,0.0004920736698154583,0.0021689090821318483,0.008327272561235369,0.023042858221812134,0.0811128099717517,0.06626611331795637,294.09190024807674,22.074196097046624,-8.703897302352562,,,,,,,,,,,,,,,,,,,,,,
run_3525,0.02767978093246212,0.21340850777766202,0.8319310850422476,4.0459274693091185,5.139114049836411,0.07594281031359412,154.1429671517396,0.32995145311536367,0.14614317665113,4.692122296541521,11.091830084720478,0.6969276407663798,104.00421305369484,0.6588034639410696,1.2169164779524703e-05,3.152571450210747e-05,9.726521922592967e-05,0.000207248529242878,0.0005351095145818228,0.002078083717139687,0.0074313977210342256,0.020379227186615615,0.09706315025069456,0.07225589606663449,328.1595062659402,21.925194610031916,-8.20409401441428,,,,,,,,,,,,,,,,,,,,,,
run_3695,0.027461199060620486,4.285315049301957,0.8099113576378817,4.514683047251553,5.417386763665712,0.06911521766559876,152.61624341687926,0.5081422363919356,0.1680864313163268,5.738604530039465,11.010853267940677,0.6185253818063614,94.50458942454716,0.6071727779487678,6.6398958238370705e-06,2.935912078044957e-05,9.70446669736914e-05,0.00022187938483558174,0.0005654009179637984,0.0019363925539398169,0.007724204619123267,0.02163405726321675,0.08285087936546177,0.07209685819136251,348.87402187707454,22.6805094385742,-7.493461415704505,,,,,,,,,,,,,,,,,,,,,,
run_1535,0.03137784530148517,13.997898811024436,0.834835567615943,3.185564405617091,5.263733181180521,0.06790876096700224,159.58151391612518,0.486995589134988,0.15411282122545977,10.969786054267303,5.342523214860202,0.6932246514957381,97.35112781126513,0.606003924702071,6.4126247159761125e-06,3.2301355255457316e-05,9.257104560026364e-05,0.0002700079253195565,0.0005748162275058944,0.0017901503429726797,0.007211760680882573,0.023423447919431625,0.06907464936855584,0.07930810848440842,325.0995421317156,21.202425669492385,-6.047691229354802,,,,,,,,,,,,,,,,,,,,,,
run_1690,0.028959258081620774,7.997580273849013,0.6627048786144779,3.7302720093847523,5.414240190280687,0.060195464607585146,158.5008999828841,0.4681066464450988,0.1575504553619281,11.254534585893385,5.910585511708759,0.7532652756529805,99.36793023429594,0.6015013949035204,1.482219958496678e-05,3.387984522683931e-05,7.546550262451583e-05,0.00023969813709202523,0.0005366774985234418,0.0018653811770913433,0.006236594704708316,0.023812241820170305,0.05805182843776754,0.06113652011644934,358.7244271937346,22.678161965068117,-5.57970121135382,,,,,,,,,,,,,,,,,,,,,,
run_1871,0.028763534296672368,6.74245892599923,0.6692893264546589,3.5255781866381426,5.951432281822989,0.05245670041527115,153.97935127202766,0.501265313778393,0.16341745877841235,10.987644971519655,5.419741702203882,0.6059043226005384,90.98908110529258,0.6038160408438058,1.10402821959924e-05,3.508814976816131e-05,7.333634827167513e-05,0.0002610559220249694,0.0005563306138146521,0.0019143208730892725,0.00653585022875611,0.02236298618720659,0.05886361164991792,0.0803673837834163,352.2755857375276,22.95071129626993,-4.8284302647959825,,,,,,,,,,,,,,,,,,,,,,
run_1992,0.02947894551813144,8.631420160088217,0.6903703180605951,3.3052694928061683,5.702590507052767,0.05130948909679724,159.0031355048474,0.4571207100565843,0.12614015436354886,9.741244063096248,5.644764615872081,0.5460029381284545,91.2280782255115,0.6282631736968355,8.86611851677192e-06,2.9950307677966495e-05,7.442396629319466e-05,0.0002547664206691529,0.0005256026035761092,0.001841997102031777,0.006051892865351125,0.024349002775887696,0.07682667864521064,0.06503434532795792,295.6098732524341,21.60581395578256,-6.50843782099867,,,,,,,,,,,,,,,,,,,,,,
run_2192,0.030420010361049014,11.008004578059863,0.665997057159447,3.620940363806925,5.107700436777294,0.06144778302707838,154.9882728982117,0.5583860990474124,0.15049048722173608,8.843127839694343,5.113851728265338,0.7150972839704861,94.48007145201663,0.6206416050558478,1.3073877435947206e-05,3.365771536363305e-05,7.30221450223415e-05,0.00024142051464104753,0.0005040462344249264,0.001811447830283162,0.00633775811022629,0.024675904858910393,0.07274187601446216,0.06273735808491096,255.45085360058283,22.323405738325658,-6.03465410334406,,,,,,,,,,,,,,,,,,,,,,
run_2322,0.029312745614280586,11.179280248934655,0.6486264060197046,3.947560046058498,5.2924737777693,0.06040804075816073,159.32534886301917,0.5253808307494982,0.1718924029634202,9.051378274867806,5.134110401993253,0.8156020461012146,95.86196412677135,0.6013753090146415,1.0828041251025547e-05,3.500242547204548e-05,8.461347736458675e-05,0.00023692277830408167,0.0005251762609271629,0.0018178386086365667,0.006203693660822223,0.02388088517339375,0.09326992218728453,0.06988100659358346,255.03660927651887,21.774264224406494,-6.668293610127337,,,,,,,,,,,,,,,,,,,,,,
